,Unnamed: 0,FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE,zipcode,address
11105,15346,2013,Missing/Undefined,39.5079,-121.4765,CA,2456360.5,0.07,2013-03-09,94515,"Silverado Trail, Calistoga, Napa County, California, 94515, United States"
11106,15347,2013,Missing/Undefined,37.926787,-121.263402,CA,2456377.5,0.1,2013-03-26,95425,"999, Crocker Road, Kings Valley, Sonoma County, California, 95425, United States"
11107,15348,2013,Debris Burning,37.364583,-120.878517,CA,2456360.5,100.0,2013-03-09,95448,"435, West Dry Creek Road, Sonoma County, California, 95448, United States"
11108,15349,2013,Arson,39.809267,-121.599583,CA,2456305.5,0.1,2013-01-13,94931,"Redwood Highway, Petaluma, Sonoma County, California, 94931, United States"
11109,15350,2013,Missing/Undefined,32.544965,-117.029987,CA,2456352.5,0.01,2013-03-01,95471,"14844, Rio Nido Road, Guerneville, Sonoma County, California, 95471, United States"
11110,15351,2013,Arson,33.851833,-117.226067,CA,2456300.5,0.5,2013-01-08,95425,"Sunrise Hills, Cloverdale, Sonoma County, California, 95425, United States"
11111,15352,2013,Debris Burning,38.871167,-120.83355,CA,2456380.5,0.25,2013-03-29,94515,"4987, Mountain Home Ranch Road, Sonoma County, California, 94515, United States"
11112,15353,2013,Missing/Undefined,37.328738,-120.489238,CA,2456376.5,0.05,2013-03-25,95912,"1098, Cortina School Road, Colusa County, California, 95912, United States"
11113,15354,2013,Missing/Undefined,33.969883,-117.253283,CA,2456403.5,1.5,2013-04-21,94558,"7533, CA 128, Napa County, California, 94558, United States"
11114,15355,2013,Equipment Use,38.425641,-122.738614,CA,2456438.5,0.01,2013-05-26,95467,"17232, Knollview Drive, Lake County, California, 95467, United States"
11115,15356,2013,Missing/Undefined,37.961932,-121.335303,CA,2456431.5,0.01,2013-05-19,95411,"California State Route 128, Jimtown, Sonoma County, California, 95411, United States"
11116,15357,2013,Miscellaneous,36.841767,-119.9395,CA,2456418.5,0.25,2013-05-06,94558,"Silverado Middle School, 1133, Coombsville Road, Napa, Napa County, California, 94558, United States"
11117,15358,2013,Debris Burning,41.530567,-122.9152,CA,2456472.5,0.1,2013-06-29,95442,"1198, Morningside Mountain Drive, Sonoma County, California, 95442, United States"
11118,15359,2013,Missing/Undefined,33.751233,-117.10885,CA,2456386.5,1.0,2013-04-04,95461,"15996, Main Street, Middletown, Lake County, California, 95461, United States"
11119,15360,2013,Equipment Use,40.077033,-122.233367,CA,2456433.5,18.0,2013-05-21,95688,"6700, Pleasants Valley Road, Bucktown, Solano County, California, 95688, United States"
11120,15361,2013,Missing/Undefined,40.169624,-122.235677,CA,2456446.5,0.01,2013-06-03,94503,"2398, American Canyon Road, American Canyon, Napa County, California, 94503, United States"
11121,15362,2013,Miscellaneous,37.6319,-120.830683,CA,2456427.5,0.15,2013-05-15,94591,"I 80, Vallejo, Solano County, California, 94591, United States"
11122,15363,2013,Arson,36.967367,-120.0669,CA,2456419.5,0.25,2013-05-07,94515,"3043, Old Lawley Toll Road, Napa County, California, 94515, United States"
11123,15365,2013,Missing/Undefined,38.813017,-123.0085,CA,2456438.5,0.25,2013-05-26,95425,"71, Clark Avenue, Ioli Ranch, Cloverdale, Sonoma County, California, 95425, United States"
11124,15366,2013,Debris Burning,41.206066,-122.276488,CA,2456403.5,0.1,2013-04-21,95476,"2934, Napa Road, Vineburg, Sonoma County, California, 95476, United States"
11125,15367,2013,Missing/Undefined,33.785033,-117.254533,CA,2456459.5,1.0,2013-06-16,95688,"4184, Skyhawk Lane, Solano County, California, 95688, United States"
11126,15368,2013,Miscellaneous,33.2806,-117.07805,CA,2456402.5,100.0,2013-04-20,95688,"7099, Steiger Hill Road, Solano County, California, 95688, United States"
11127,15369,2013,Children,37.042717,-122.074967,CA,2456467.5,0.1,2013-06-24,95425,"Sunrise Hills, Cloverdale, Sonoma County, California, 95425, United States"
11128,15371,2013,Missing/Undefined,38.005837,-121.31237,CA,2456441.5,0.01,2013-05-29,95485,"Westlake Road, Lake County, California, 95485, United States"
11129,15372,2013,Lightning,39.65058,-121.649238,CA,2456453.5,0.1,2013-06-10,95457,"20699, Morgan Valley Road, Lower Lake, Lake County, California, 95457, United States"
11130,15374,2013,Smoking,36.877867,-121.639517,CA,2456414.5,0.25,2013-05-02,94931,"Redwood Highway, Petaluma, Sonoma County, California, 94931, United States"
11131,15375,2013,Missing/Undefined,38.45253,-122.777311,CA,2456471.5,0.5,2013-06-28,95448,"4395, Westside Road, Sonoma County, California, 95448, United States"
11132,15376,2013,Miscellaneous,38.508033,-122.213983,CA,2456401.5,0.25,2013-04-19,95436,"11186, Westside Road, Hacienda, Sonoma County, California, 95436, United States"
11133,15377,2013,Equipment Use,38.3536,-120.833233,CA,2456408.5,0.07,2013-04-26,94599,"California Drive, Veterans Home of California-Yountville, Yountville, Napa County, California, 94599, United States"
11134,15378,2013,Missing/Undefined,37.303533,-119.641833,CA,2456452.5,0.18,2013-06-09,95448,"Westside Elementary School, 1201, Felta Road, Healdsburg, Sonoma County, California, 95448, United States"
11135,15379,2013,Missing/Undefined,33.270517,-116.95365,CA,2456441.5,0.1,2013-05-29,95637,"16899, Harrison Street, Guinda, Yolo County, California, 95637, United States"
11136,15380,2013,Miscellaneous,39.93915,-122.174217,CA,2456458.5,0.1,2013-06-15,94923,"20008, Coleman Valley Road, Sonoma County, California, 94923, United States"
11137,15381,2013,Miscellaneous,40.47645,-122.241333,CA,2456391.5,0.1,2013-04-09,95476,"1511, Grove Street, Diamond A Ranch Estates, Sonoma County, California, 95476, United States"
11138,15382,2013,Debris Burning,39.076617,-121.114517,CA,2456427.5,0.02,2013-05-15,95426,"Bottle Rock Road, Glenbrook, Cobb, Lake County, California, 95426, United States"
11139,15385,2013,Missing/Undefined,38.4327,-122.687964,CA,2456463.5,0.01,2013-06-20,95694,"27404, County Road 32A, Winters, Yolo County, California, 95694, United States"
11140,15386,2013,Smoking,38.395307,-122.713523,CA,2456443.5,0.25,2013-05-31,95476,"1511, Grove Street, Diamond A Ranch Estates, Sonoma County, California, 95476, United States"
11141,15387,2013,Miscellaneous,36.40925,-119.7983,CA,2456396.5,1.0,2013-04-14,95694,"3959, Canal Lane, Solano County, California, 95694, United States"
11142,15388,2013,Smoking,36.909367,-119.736517,CA,2456410.5,1.0,2013-04-28,94951,"865, Liberty Road, Liberty, Petaluma, Sonoma County, California, 94951, United States"
11143,15389,2013,Miscellaneous,38.444567,-122.05435,CA,2456453.5,1.0,2013-06-10,94515,"3787, CA 128, Woodleaf, Napa County, California, 94515, United States"
11144,15390,2013,Miscellaneous,38.989117,-122.983783,CA,2456416.5,1.0,2013-05-04,95465,"21, Hampton Road, Camp Meeker, Sonoma County, California, 95465, United States"
11145,15391,2013,Equipment Use,36.331093,-119.28278,CA,2456391.5,0.1,2013-04-09,94558,"2122, 3rd Avenue, Napa County, California, 94558, United States"
11146,15392,2013,Miscellaneous,38.766733,-120.9333,CA,2456466.5,0.5,2013-06-23,95461,"18700, Putah Lane, Lake County, California, 95461, United States"
11147,15393,2013,Miscellaneous,37.975917,-120.365132,CA,2456466.5,18.0,2013-06-23,94923,"20250, Dowitcher Court, Sonoma County, California, 94923, United States"
11148,15394,2013,Equipment Use,38.40815,-122.314483,CA,2456406.5,0.66,2013-04-24,95404,"4005, Porter Creek Road, Mark West Springs, Sonoma County, California, 95404, United States"
11149,15395,2013,Miscellaneous,40.457083,-123.161933,CA,2456420.5,1.0,2013-05-08,95267,"16127, Road 53, Yolo County, California, 95267, United States"
11150,15396,2013,Missing/Undefined,33.975267,-117.098983,CA,2456392.5,1.0,2013-04-10,95472,"4767, Bloomfield Road, Knowles Corner, Santa Rosa, Sonoma County, California, 95472, United States"
11151,15398,2013,Debris Burning,39.480783,-121.484483,CA,2456409.5,1.2,2013-04-27,95688,"3969, Ciarlo Lane, Solano County, California, 95688, United States"
11152,15399,2013,Miscellaneous,36.6185,-119.4129,CA,2456409.5,0.2,2013-04-27,95425,"32894, McCray Road, Preston, Sonoma County, California, 95425, United States"
11153,15400,2013,Missing/Undefined,38.673485,-121.64181,CA,2456423.5,0.1,2013-05-11,94558,"4872, Dry Creek Road, Napa, Napa County, California, 94558, United States"
11154,15401,2013,Missing/Undefined,32.74495,-116.964333,CA,2456470.5,1.0,2013-06-27,95451,"CA 29;CA 175, Lake County, California, 95451, United States"
11155,15402,2013,Missing/Undefined,37.262817,-120.288617,CA,2456440.5,1.0,2013-05-28,94515,"112, Petrified Forest Road, Napa County, California, 94515, United States"
11156,15403,2013,Smoking,36.60437,-121.860084,CA,2456456.5,0.02,2013-06-13,95449,"Crocker Road, Kings Valley, Cloverdale, Sonoma County, California, 95449, United States"
11157,15404,2013,Missing/Undefined,39.942433,-122.184617,CA,2456440.5,1.0,2013-05-28,94558,"5118, CA 128, Napa County, California, 94558, United States"
11158,15405,2013,Children,33.5094,-117.1375,CA,2456413.5,1.0,2013-05-01,94954,"3014, Sonoma Mountain Road, Sonoma County, California, 94954, United States"
11159,15406,2013,Children,33.9812,-117.551733,CA,2456445.5,1.0,2013-06-02,94508,"948, Las Posadas Road, Angwin, Napa County, California, 94508, United States"
11160,15407,2013,Miscellaneous,38.669317,-122.871183,CA,2456452.5,0.1,2013-06-09,95464,"3400, CA 20, Nice, Lake County, California, 95464, United States"
11161,15408,2013,Debris Burning,36.568533,-119.51515,CA,2456305.5,0.25,2013-01-13,94599,"Oak Knoll Avenue, Oak Knoll, Napa County, California, 94599, United States"
11162,15409,2013,Arson,33.961383,-117.019633,CA,2456307.5,0.1,2013-01-15,94574,"1555, Sage Canyon Road, Napa County, California, 94574, United States"
11163,15410,2013,Missing/Undefined,32.832865,-115.294458,CA,2456331.5,3.0,2013-02-08,95421,"30336, Seaview Road, Seaview, Sonoma County, California, 95421, United States"
11164,15411,2013,Miscellaneous,36.712133,-118.130333,CA,2456306.5,0.1,2013-01-14,95425,"26632, Asti Road, Asti, Sonoma County, California, 95425, United States"
11165,15412,2013,Debris Burning,39.90995,-122.0942,CA,2456347.5,0.2,2013-02-24,95450,"18149, Coast Highway, Sonoma County, California, 95450, United States"
11166,15413,2013,Debris Burning,39.1785,-121.066067,CA,2456361.5,1.0,2013-03-10,94508,"422, Manzanita Drive, Howell Mountain, Napa County, California, 94508, United States"
11167,15414,2013,Debris Burning,39.187546,-121.065425,CA,2456361.5,0.1,2013-03-10,95431,"17045, Arnold Drive, Sonoma County, California, 95431, United States"
11168,15415,2013,Missing/Undefined,33.7132,-116.2208,CA,2456331.5,1.0,2013-02-08,94503,"Airport Boulevard, Napa County, California, 94503, United States"
11169,15416,2013,Debris Burning,40.658017,-124.24605,CA,2456370.5,0.1,2013-03-19,94599,"Saint Helena Highway, Yountville, Napa County, California, 94599, United States"
11170,15417,2013,Missing/Undefined,37.326975,-120.478366,CA,2456376.5,0.05,2013-03-25,95461,"South Lake County Fire Protection, Main Street, Middletown, Lake County, California, 95461, United States"
11171,15418,2013,Debris Burning,39.226667,-121.38495,CA,2456381.5,2.0,2013-03-30,94510,"2277, Lopes Road, Benicia, Solano County, California, 94510, United States"
11172,15419,2013,Miscellaneous,37.805882,-122.271776,CA,2456351.5,0.05,2013-02-28,94559,"Kreuse Canyon Road, Napa County, California, 94559, United States"
11173,15421,2013,Missing/Undefined,37.067368,-122.000261,CA,2456352.5,0.01,2013-03-01,94599,"Silverado Trail, Napa, Napa County, California, 94599, United States"
11174,15422,2013,Missing/Undefined,33.626817,-117.266667,CA,2456323.5,1.0,2013-01-31,94515,"Lake County Highway, Napa County, California, 94515, United States"
11175,15423,2013,Miscellaneous,38.480634,-122.665148,CA,2456376.5,0.1,2013-03-25,95688,"7096, Jenny Lane, Solano County, California, 95688, United States"
11176,15424,2013,Missing/Undefined,32.78717,-117.118346,CA,2456352.5,0.01,2013-03-01,95436,"11116, Summerhome Park Road, Russian River Terrace, Sonoma County, California, 95436, United States"
11177,15425,2013,Missing/Undefined,38.020217,-121.332119,CA,2456320.5,0.1,2013-01-28,94558,"5424, Knoxville Road, Spanish Flat, Napa County, California, 94558, United States"
11178,15426,2013,Missing/Undefined,38.1695,-122.2002,CA,2456364.5,0.3,2013-03-13,95688,"5811, Cherry Glen Road, Solano County, California, 95688, United States"
11179,15427,2013,Miscellaneous,35.330767,-120.816433,CA,2456377.5,1.5,2013-03-26,95425,"434, Healdsburg Avenue, Cherry Creek, Cloverdale, Sonoma County, California, 95425, United States"
11180,15428,2013,Missing/Undefined,33.201883,-116.97145,CA,2456339.5,1.0,2013-02-16,95404,"4008, Porter Creek Road, Mark West Springs, Sonoma County, California, 95404, United States"
11181,15430,2013,Missing/Undefined,34.005117,-117.3949,CA,2456341.5,0.1,2013-02-18,94599,"Oak Knoll Avenue, Oak Knoll, Napa County, California, 94599, United States"
11182,15431,2013,Debris Burning,37.412533,-118.5955,CA,2456311.5,0.1,2013-01-19,94558,"4741, Knoxville Road, Spanish Flat, Napa County, California, 94558, United States"
11183,15432,2013,Debris Burning,33.704383,-117.24315,CA,2456313.5,1.0,2013-01-21,95453,"Hopland Road, Lake County, California, 95453, United States"
11184,15434,2013,Missing/Undefined,38.693009,-121.262377,CA,2456293.5,0.01,2013-01-01,94558,"Big Ranch Road, Napa, Napa County, California, 94558, United States"
11185,15435,2013,Smoking,34.049845,-117.195795,CA,2456367.5,0.1,2013-03-16,95688,"2840, Mix Canyon Road, Solano County, California, 95688, United States"
11186,15436,2013,Debris Burning,40.5621,-122.367083,CA,2456346.5,0.1,2013-02-23,95404,"4014, Grange Road, Sonoma County, California, 95404, United States"
11187,15437,2013,Miscellaneous,39.309217,-121.40805,CA,2456460.5,1.0,2013-06-17,94558,"5200, Solano Avenue, Yountville, Napa County, California, 94558, United States"
11188,15438,2013,Miscellaneous,38.5934,-123.34385,CA,2456427.5,0.25,2013-05-15,95404,"2884, Porter Creek Road, Mark West Springs, Sonoma County, California, 95404, United States"
11189,15439,2013,Missing/Undefined,38.377017,-122.186083,CA,2456436.5,0.2,2013-05-24,94931,"Redwood Highway, Cotati, Sonoma County, California, 94931, United States"
11190,15440,2013,Miscellaneous,36.967367,-120.0669,CA,2456464.5,1.0,2013-06-21,95492,"10609, Hillview Road, Windsor, Sonoma County, California, 95492, United States"
11191,15442,2013,Smoking,38.723017,-122.618517,CA,2456412.5,0.1,2013-04-30,94931,"Redwood Highway, Cotati, Sonoma County, California, 94931, United States"
11192,15443,2013,Missing/Undefined,38.618177,-121.268321,CA,2456399.5,0.01,2013-04-17,94931,"Redwood Highway, Cotati, Sonoma County, California, 94931, United States"
11193,15444,2013,Debris Burning,33.620317,-116.111633,CA,2456390.5,0.5,2013-04-08,94931,"Redwood Highway, Cotati, Sonoma County, California, 94931, United States"
11194,15445,2013,Missing/Undefined,37.077633,-120.197133,CA,2456462.5,0.25,2013-06-19,95485,"1401, Hunter Point Road, Lake County, California, 95485, United States"
11195,15447,2013,Miscellaneous,34.613639,-119.992642,CA,2456439.5,0.01,2013-05-27,94591,"McGary Road, Napa County, California, 94591, United States"
11196,15448,2013,Missing/Undefined,37.287283,-120.252033,CA,2456430.5,0.25,2013-05-18,95465,"3786, Hill Street, Occidental, Sonoma County, California, 95465, United States"
11197,15450,2013,Debris Burning,38.635317,-122.894217,CA,2456456.5,0.5,2013-06-13,95637,"CA 16, Rumsey, Yolo County, California, 95637, United States"
11198,15452,2013,Miscellaneous,37.738867,-121.602817,CA,2456451.5,90.0,2013-06-08,94931,"4422, Roblar Road, Stony Point, Petaluma, Sonoma County, California, 94931, United States"
11199,15453,2013,Missing/Undefined,38.654122,-121.410441,CA,2456445.5,1.0,2013-06-02,95688,"5851, Cherry Glen Road, Solano County, California, 95688, United States"
11200,15454,2013,Missing/Undefined,37.406683,-120.755733,CA,2456454.5,0.1,2013-06-11,94567,"Chiles Pope Valley Road, Pope Valley, Napa County, California, 94567, United States"
11201,15456,2013,Missing/Undefined,34.1213,-117.237467,CA,2456452.5,0.5,2013-06-09,95461,"15573, Douglas Street, Middletown, Lake County, California, 95461, United States"
11202,15457,2013,Miscellaneous,35.494833,-120.51225,CA,2456435.5,1.0,2013-05-23,95979,"4100, Maxwell Sites Road, Sites, Colusa County, California, 95979, United States"
11203,15458,2013,Missing/Undefined,33.7658,-117.233433,CA,2456411.5,1.0,2013-04-29,95425,"South Cloverdale Boulevard, Ioli Ranch, Cloverdale, Sonoma County, California, 95425, United States"
11204,15460,2013,Missing/Undefined,37.94632,-121.289338,CA,2456394.5,0.1,2013-04-12,95423,"12700, High Valley Road, Clearlake Oaks, Lake County, California, 95423, United States"
11205,15461,2013,Debris Burning,38.739917,-120.565767,CA,2456415.5,0.1,2013-05-03,95404,"5768, Sonoma Mountain Road, Waldrue Heights, Sonoma County, California, 95404, United States"
11206,15462,2013,Missing/Undefined,34.118401,-118.165525,CA,2456460.5,0.1,2013-06-17,95423,"598, New Long Valley Road, Spring Valley, Lake County, California, 95423, United States"
11207,15463,2013,Miscellaneous,39.0703,-120.139733,CA,2456401.5,0.1,2013-04-19,95461,"20633, CA 29, Middletown, Lake County, California, 95461, United States"
11208,15464,2013,Equipment Use,34.04845,-117.025733,CA,2456416.5,1.0,2013-05-04,94558,"Silverado Trail, Napa, Napa County, California, 94558, United States"
11209,15465,2013,Debris Burning,39.098217,-121.000683,CA,2456438.5,1.0,2013-05-26,94954,"4198, Old Adobe Road, Sonoma County, California, 94954, United States"
11210,15466,2013,Miscellaneous,39.5894,-122.53905,CA,2456418.5,1.0,2013-05-06,95679,"Road 40A, Yolo County, California, 95679, United States"
11211,15467,2013,Missing/Undefined,36.472233,-119.125683,CA,2456447.5,0.1,2013-06-04,94503,"Napa-Vallejo Highway, Napa, Napa County, California, 94503, United States"
11212,15469,2013,Miscellaneous,35.518883,-121.0412,CA,2456425.5,0.1,2013-05-13,95476,"650, Barcelona Drive, Boyes Hot Springs, Sonoma County, California, 95476, United States"
11213,15470,2013,Smoking,37.546841,-122.291201,CA,2456396.5,0.01,2013-04-14,94599,"California Drive, Veterans Home of California-Yountville, Yountville, Napa County, California, 94599, United States"
11214,15471,2013,Debris Burning,39.478383,-121.482983,CA,2456438.5,0.2,2013-05-26,95436,"11110, McPeak Road, Hacienda, Sonoma County, California, 95436, United States"
11215,15472,2013,Missing/Undefined,37.562004,-122.279609,CA,2456473.5,0.01,2013-06-30,95453,"7071, Scotts Valley Road, Lake County, California, 95453, United States"
11216,15473,2013,Miscellaneous,38.661416,-121.44698,CA,2456438.5,6.0,2013-05-26,94508,"995, Howell Mountain Road, Pope Valley, Howell Mountain, Napa County, California, 94508, United States"
11217,15475,2013,Miscellaneous,37.16945,-119.805983,CA,2456452.5,0.3,2013-06-09,95462,"3035, Cazadero Highway, Camp Thayer, Sonoma County, California, 95462, United States"
11218,15476,2013,Missing/Undefined,37.954504,-121.245352,CA,2456458.5,0.01,2013-06-15,95694,"25699, CA 128, Yolo County, California, 95694, United States"
11219,15477,2013,Miscellaneous,41.954367,-124.20725,CA,2456416.5,0.25,2013-05-04,95467,"CA 29, Lake County, California, 95467, United States"
11220,15478,2013,Equipment Use,38.4249,-121.96855,CA,2456432.5,18.0,2013-05-20,95467,"CA 29, Lake County, California, 95467, United States"
11221,15479,2013,Miscellaneous,37.9787,-120.670933,CA,2456434.5,1.0,2013-05-22,94558,"1237, Steele Canyon Road, Berryessa Highlands, Napa County, California, 94558, United States"
11222,15481,2013,Missing/Undefined,36.94535,-120.017217,CA,2456449.5,0.25,2013-06-06,95436,"9801, Elizabeth Way, Rio Dell, Sonoma County, California, 95436, United States"
11223,15482,2013,Miscellaneous,35.621867,-120.703583,CA,2456450.5,0.25,2013-06-07,95462,"21677, Monte Vista Terrace, Monte Rio, Sonoma County, California, 95462, United States"
11224,15483,2013,Debris Burning,38.933783,-123.314017,CA,2456414.5,1.0,2013-05-02,94534,"2192, Twin Sisters Road, Solano County, California, 94534, United States"
11225,15484,2013,Miscellaneous,38.9458,-121.174267,CA,2456435.5,0.1,2013-05-23,95462,"21624, Moscow Road, Villa Grande, Sonoma County, California, 95462, United States"
11226,15485,2013,Arson,38.751633,-121.43915,CA,2456466.5,1.0,2013-06-23,95606,"17098, Road 57, Guinda, Yolo County, California, 95606, United States"
11227,15487,2013,Smoking,33.923833,-116.876717,CA,2456457.5,0.5,2013-06-14,95404,"2898, Porter Creek Road, Mark West Springs, Sonoma County, California, 95404, United States"
11228,15488,2013,Missing/Undefined,39.141033,-121.616476,CA,2456398.5,0.1,2013-04-16,95449,"Redwood Highway, Sonoma County, California, 95449, United States"
11229,15489,2013,Arson,33.658119,-117.669981,CA,2456441.5,0.1,2013-05-29,95485,"1480, CA 20, Upper Lake, Lake County, California, 95485, United States"
11230,15490,2013,Missing/Undefined,36.989567,-120.0599,CA,2456407.5,1.5,2013-04-25,95688,"8241, Pleasants Valley Road, Solano County, California, 95688, United States"
11231,15491,2013,Miscellaneous,37.995333,-120.285167,CA,2456326.5,0.1,2013-02-03,94931,"6501, Stony Point Road, Stony Point, Petaluma, Sonoma County, California, 94931, United States"
11232,15492,2013,Missing/Undefined,33.992019,-117.382701,CA,2456371.5,1.0,2013-03-20,94599,"Saint Helena Highway, Yountville, Napa County, California, 94599, United States"
11233,15493,2013,Children,33.823081,-116.521106,CA,2456308.5,0.01,2013-01-16,94951,"3762, Lichau Road, Sonoma County, California, 94951, United States"
11234,15494,2013,Arson,39.209247,-121.069454,CA,2456306.5,0.25,2013-01-14,95443,"Lake County, California, 95443, United States"
11235,15495,2013,Missing/Undefined,37.373983,-120.681767,CA,2456361.5,0.1,2013-03-10,95425,"Redwood Highway, Sunrise Hills, Cloverdale, Sonoma County, California, 95425, United States"
11236,15496,2013,Debris Burning,36.598183,-119.657817,CA,2456369.5,0.02,2013-03-18,95443,"401, Pearl Court, Lake County, California, 95443, United States"
11237,15497,2013,Miscellaneous,38.91655,-121.08265,CA,2456349.5,1.0,2013-02-26,95423,"CA 20, Lake County, California, 95423, United States"
11238,15498,2013,Missing/Undefined,32.849188,-115.586404,CA,2456368.5,0.05,2013-03-17,95457,"13325, CA 29, Lower Lake, Lake County, California, 95457, United States"
11239,15499,2013,Missing/Undefined,33.5904,-117.25425,CA,2456297.5,1.0,2013-01-05,95446,"14610, River Road, El Bonita, Guerneville, Sonoma County, California, 95446, United States"
11240,15500,2013,Miscellaneous,37.678016,-121.787491,CA,2456317.5,0.01,2013-01-25,94558,"700, North Kelly Road, Napa County, California, 94558, United States"
11241,15501,2013,Arson,36.76385,-120.378367,CA,2456369.5,0.1,2013-03-18,95441,"11627, Stewarts Point-Skaggs Springs Road, Sonoma County, California, 95441, United States"
11242,15502,2013,Arson,35.039417,-120.47875,CA,2456381.5,1.0,2013-03-30,95425,"1511, Cherry Creek Road, Cherry Creek, Cloverdale, Sonoma County, California, 95425, United States"
11243,15504,2013,Missing/Undefined,38.551366,-121.769855,CA,2456331.5,0.01,2013-02-08,94515,"4593, Mountain Home Ranch Road, Sonoma County, California, 94515, United States"
11244,15505,2013,Missing/Undefined,37.945753,-121.264337,CA,2456351.5,0.25,2013-02-28,95497,"35456, Annapolis Road, Annapolis, Sonoma County, California, 95497, United States"
11245,15506,2013,Debris Burning,39.22915,-121.07125,CA,2456365.5,0.1,2013-03-14,95776,"1373, Dannelly Circle, Woodland, Yolo County, California, 95776, United States"
11246,15507,2013,Smoking,37.884635,-122.29711,CA,2456373.5,0.02,2013-03-22,95695,"Dutch Bros. Coffee, East Main Street, Woodland, Yolo County, California, 95695, United States"
11247,15508,2013,Missing/Undefined,33.786767,-117.502,CA,2456374.5,0.1,2013-03-23,95695,"Woodland High School, 21, North West Street, Woodland, Yolo County, California, 95695, United States"
11248,15509,2013,Missing/Undefined,38.163425,-121.690634,CA,2456389.5,0.01,2013-04-07,95776,"555, North Pioneer Avenue, Woodland, Yolo County, California, 95776, United States"
11249,15510,2013,Campfire,37.95543,-121.339826,CA,2456295.5,0.01,2013-01-03,95695,"Woodland Fire Station No 1, 101, Court Street, Woodland, Yolo County, California, 95695, United States"
11250,15511,2013,Debris Burning,38.976917,-121.255767,CA,2456361.5,1.0,2013-03-10,95776,"Gerlinger Steel, Tanforan Avenue, Woodland, Yolo County, California, 95776, United States"
11251,15512,2013,Miscellaneous,33.04045,-116.90455,CA,2456365.5,0.05,2013-03-14,95695,"27, North Ashley Drive, Woodland, Yolo County, California, 95695, United States"
11252,15513,2013,Miscellaneous,33.468002,-117.663982,CA,2456324.5,0.5,2013-02-01,95695,"CVS Pharmacy, West Lincoln Avenue, Woodland, Yolo County, California, 95695, United States"
11253,15514,2013,Missing/Undefined,39.2624,-121.3776,CA,2456351.5,1.0,2013-02-28,95776,"558, Matmor Road, Woodland Crossroads, Woodland, Yolo County, California, 95776, United States"
11254,15515,2013,Missing/Undefined,32.843317,-116.80005,CA,2456338.5,0.25,2013-02-15,95695,"1100, Kentucky Avenue, Woodland, Yolo County, California, 95695, United States"
11255,15516,2013,Debris Burning,34.439576,-119.832733,CA,2456337.5,0.05,2013-02-14,95776,"262, Pioneer Avenue, Woodland, Yolo County, California, 95776, United States"
11256,15517,2013,Missing/Undefined,37.911255,-122.308504,CA,2456426.5,0.11,2013-05-14,95837,"531, West Side Freeway, Fremont, Yolo County, California, 95837, United States"
11257,15518,2013,Missing/Undefined,34.051824,-117.279189,CA,2456314.5,0.01,2013-01-22,95776,"1429, East Beamer Street, Woodland, Yolo County, California, 95776, United States"
11258,15519,2013,Missing/Undefined,37.307963,-122.057629,CA,2456361.5,0.05,2013-03-10,95695,"555, Kentucky Avenue, Woodland, Yolo County, California, 95695, United States"
11259,15520,2013,Debris Burning,33.957233,-117.57305,CA,2456302.5,0.1,2013-01-10,95695,"West Side Highway, Yolo County, California, 95695, United States"
11260,15521,2013,Equipment Use,35.049604,-118.171371,CA,2456331.5,0.05,2013-02-08,95695,"51, Locust Street, Woodland, Yolo County, California, 95695, United States"
11261,15522,2013,Equipment Use,38.809768,-121.266513,CA,2456454.5,0.1,2013-06-11,95837,"West Side Freeway, Conaway, Yolo County, California, 95837, United States"
11262,15523,2013,Missing/Undefined,34.416133,-116.867633,CA,2456424.5,0.25,2013-05-12,95695,"Velocity Island Park, 755, North East Street, Woodland, Yolo County, California, 95695, United States"
11263,15525,2013,Missing/Undefined,36.988633,-121.49095,CA,2456417.5,1.0,2013-05-05,95428,"73589, Hill Road, Mendocino County, California, 95428, United States"
11264,15526,2013,Missing/Undefined,33.94525,-116.876917,CA,2456413.5,5912.0,2013-05-01,95454,"5525, Iron Peak Road, Mendocino County, California, 95454, United States"
11265,15527,2013,Miscellaneous,36.833917,-121.4393,CA,2456443.5,0.1,2013-05-31,95463,"19291, Appian Way, Mendocino County, California, 95463, United States"
11266,15528,2013,Missing/Undefined,34.106883,-117.186733,CA,2456407.5,1.0,2013-04-25,95460,"Point Cabrillo Drive, Mendocino County, California, 95460, United States"
11267,15529,2013,Debris Burning,40.424883,-122.683283,CA,2456440.5,1.0,2013-05-28,95428,"28999, Eel River Ranch Road, Mendocino County, California, 95428, United States"
11268,15530,2013,Debris Burning,38.464783,-120.5292,CA,2456412.5,0.25,2013-04-30,95470,"3683, K Road, Mendocino County, California, 95470, United States"
11269,15532,2013,Miscellaneous,39.14595,-121.06955,CA,2456473.5,0.1,2013-06-30,95459,"Manchester State Park, Mendocino County, California, 95459, United States"
11270,15533,2013,Missing/Undefined,39.141933,-121.576321,CA,2456447.5,0.1,2013-06-04,95418,"CA 20, Calpella, Mendocino County, California, 95418, United States"
11271,15534,2013,Debris Burning,36.678617,-119.172133,CA,2456407.5,0.1,2013-04-25,95490,"28201, Sherwood Road, Willits, Mendocino County, California, 95490, United States"
